13.3423	-2.6687	0.4385	-9.0000	55.0000	739302.780053
13.4424	-2.6687	0.4385	9.0000	55.0000	739302.780053
13.5594	-2.6687	0.4385	30.0000	55.0000	739302.780053
13.6759	-2.6687	0.4385	51.0000	55.0000	739302.780053
13.7761	-2.6687	0.4385	69.0000	55.0000	739302.780053
13.8761	-2.7151	0.5811	72.0000	55.0000	739302.780053
13.9763	-2.8541	1.0091	72.0000	55.0000	739302.780053
14.0930	-3.0164	1.5084	72.0000	55.0000	739302.780053
14.2098	-3.1786	2.0077	72.0000	55.0000	739302.780053
14.3100	-3.3715	2.4123	57.0000	55.0000	739302.780053
14.4266	-3.6988	2.8227	51.0000	55.0000	739302.780053
14.5267	-3.9820	3.1724	51.0000	55.0000	739302.780053
14.6268	-4.2652	3.5221	51.0000	55.0000	739302.780053
14.7435	-4.4994	3.9042	66.0000	55.0000	739302.780053
14.8605	-4.4994	3.9042	66.0000	55.0000	739302.780053
14.9771	-4.4994	3.9042	66.0000	55.0000	739302.780053
15.0939	-4.4994	3.9042	66.0000	55.0000	739302.780053
15.2106	-4.4994	3.9042	66.0000	55.0000	739302.780053
15.3107	-4.4994	3.9042	66.0000	55.0000	739302.780053
15.4278	-4.4994	3.9042	66.0000	55.0000	739302.780053
15.5443	-4.4994	3.9042	66.0000	55.0000	739302.780053
15.6610	-4.4994	3.9042	84.0000	55.0000	739302.780053
15.7612	-4.4994	3.9042	102.0000	55.0000	739302.780053
15.8779	-4.4994	3.9042	123.0000	55.0000	739302.780053
15.9947	-4.4994	3.9042	126.0000	55.0000	739302.780053
16.1114	-4.4994	3.9042	126.0000	55.0000	739302.780053
16.2115	-4.4994	3.9042	114.0000	55.0000	739302.780053
16.3118	-4.4994	3.9042	99.0000	55.0000	739302.780053
16.4284	-4.4994	3.9042	99.0000	55.0000	739302.780053
16.5285	-4.4994	3.9042	99.0000	55.0000	739302.780053
16.6287	-4.4994	3.9042	99.0000	55.0000	739302.780053
16.7453	-4.4994	3.9042	99.0000	55.0000	739302.780053
16.8625	-4.4994	3.9042	99.0000	55.0000	739302.780053
16.9788	-4.4994	3.9042	99.0000	55.0000	739302.780053
17.0790	-4.4994	3.9042	99.0000	55.0000	739302.780053
17.1791	-4.4994	3.9042	99.0000	55.0000	739302.780053
17.2958	-4.4994	3.9042	99.0000	55.0000	739302.780053
17.3960	-4.4994	3.9042	99.0000	55.0000	739302.780053
17.5127	-4.4525	4.2005	99.0000	55.0000	739302.780053
17.6294	-4.3322	4.7099	111.0000	55.0000	739302.780053
17.7297	-4.3322	4.7099	129.0000	55.0000	739302.780053
17.8462	-4.3322	4.7099	150.0000	55.0000	739302.780053
17.9464	-4.3322	4.7099	168.0000	55.0000	739302.780053
18.0471	-4.3322	4.7099	186.0000	55.0000	739302.780053
18.1659	-4.3322	4.7099	204.0000	55.0000	739302.780053
18.2805	-3.8526	4.4964	204.0000	55.0000	739302.780053
18.3971	-3.3730	4.2829	204.0000	55.0000	739302.780053
18.5138	-2.8623	4.1743	183.0000	55.0000	739302.780053
18.6306	-2.3380	4.1468	183.0000	55.0000	739302.780053
18.7472	-1.8136	4.1311	177.0000	55.0000	739302.780053
18.8474	-1.3778	4.2358	159.0000	55.0000	739302.780053
18.9639	-1.2424	4.3003	138.0000	55.0000	739302.780053
19.0655	-1.2424	4.3003	120.0000	55.0000	739302.780053
19.1808	-1.1729	4.5143	108.0000	55.0000	739302.780053
19.2810	-1.0302	4.9410	111.0000	55.0000	739302.780053
19.3812	-0.7960	5.3231	129.0000	55.0000	739302.780053
19.4977	-0.4201	5.6879	141.0000	55.0000	739302.780053
19.5978	-0.0704	5.9711	141.0000	55.0000	739302.780053
0.1083	0.0000	0.0000	45.0000	55.0000	739302.822354
0.2088	0.0000	0.0000	45.0000	55.0000	739302.822354
0.3255	0.0000	0.0000	45.0000	55.0000	739302.822354
0.4423	0.0000	0.0000	45.0000	55.0000	739302.822354
0.5591	0.0000	0.0000	45.0000	55.0000	739302.822354
0.6760	-0.3182	0.3182	45.0000	55.0000	739302.822354
0.7926	-0.6894	0.6894	45.0000	55.0000	739302.822354
0.8927	-0.7955	0.7955	42.0000	55.0000	739302.822354
1.0094	-0.7955	0.7955	21.0000	55.0000	739302.822354
1.1095	-0.7955	0.7955	3.0000	55.0000	739302.822354
1.2098	-0.7955	0.7955	-15.0000	55.0000	739302.822354
1.3265	-1.2156	0.6342	-21.0000	55.0000	739302.822354
1.4468	-1.7214	0.5027	-6.0000	55.0000	739302.822354
1.5600	-2.2407	0.5573	15.0000	55.0000	739302.822354
1.6766	-2.3120	0.5805	36.0000	55.0000	739302.822354
1.7768	-2.3120	0.5805	54.0000	55.0000	739302.822354
1.8935	-2.3120	0.5805	63.0000	55.0000	739302.822354
2.0103	-2.3120	0.5805	63.0000	55.0000	739302.822354
2.1105	-2.3120	0.5805	63.0000	55.0000	739302.822354
2.2105	-2.3120	0.5805	63.0000	55.0000	739302.822354
2.3108	-2.3120	0.5805	63.0000	55.0000	739302.822354
2.4274	-2.3120	0.5805	63.0000	55.0000	739302.822354
2.5276	-2.3120	0.5805	63.0000	55.0000	739302.822354
2.6278	-2.3120	0.5805	66.0000	55.0000	739302.822354
2.7443	-2.3120	0.5805	75.0000	55.0000	739302.822354
2.8444	-2.3120	0.5805	75.0000	55.0000	739302.822354
2.9446	-2.3120	0.5805	75.0000	55.0000	739302.822354
3.0612	-2.3509	0.7254	75.0000	55.0000	739302.822354
3.1614	-2.4673	1.1600	75.0000	55.0000	739302.822354
3.2615	-2.5838	1.5947	75.0000	55.0000	739302.822354
3.3617	-2.7003	2.0294	75.0000	55.0000	739302.822354
3.4783	-2.7354	2.2514	96.0000	55.0000	739302.822354
3.5784	-2.7354	2.2514	108.0000	55.0000	739302.822354
3.6785	-2.7354	2.2514	108.0000	55.0000	739302.822354
3.7786	-2.7354	2.2514	108.0000	55.0000	739302.822354
3.8787	-2.7354	2.2514	108.0000	55.0000	739302.822354
3.9954	-2.7354	2.2514	108.0000	55.0000	739302.822354
4.0957	-2.7354	2.2514	108.0000	55.0000	739302.822354
4.2122	-2.7354	2.2514	108.0000	55.0000	739302.822354
4.3124	-2.7354	2.2514	108.0000	55.0000	739302.822354
4.4291	-2.7354	2.2514	108.0000	55.0000	739302.822354
4.5459	-2.7354	2.2514	108.0000	55.0000	739302.822354
4.6460	-2.7354	2.2514	108.0000	55.0000	739302.822354
4.7627	-2.7354	2.2514	108.0000	55.0000	739302.822354
4.8628	-2.7354	2.2514	108.0000	55.0000	739302.822354
4.9796	-2.7354	2.2514	108.0000	55.0000	739302.822354
5.0964	-2.7354	2.2514	108.0000	55.0000	739302.822354
5.2131	-2.7354	2.2514	111.0000	55.0000	739302.822354
5.3132	-2.6882	2.3097	129.0000	55.0000	739302.822354
5.4300	-2.2890	2.6481	144.0000	55.0000	739302.822354
5.5301	-2.1676	2.7362	144.0000	55.0000	739302.822354
5.6469	-2.1676	2.7362	138.0000	55.0000	739302.822354
5.7636	-2.1676	2.7362	117.0000	55.0000	739302.822354
5.8804	-2.1676	2.7362	96.0000	55.0000	739302.822354
5.9972	-2.1676	3.0362	90.0000	55.0000	739302.822354
6.0973	-2.1676	3.4862	90.0000	55.0000	739302.822354
6.2142	-2.1558	3.6357	111.0000	55.0000	739302.822354
6.3143	-2.1558	3.6357	129.0000	55.0000	739302.822354
6.4309	-2.1558	3.6357	150.0000	55.0000	739302.822354
6.5311	-2.1558	3.6357	168.0000	55.0000	739302.822354
6.6312	-2.1558	3.6357	171.0000	55.0000	739302.822354
6.7479	-2.1558	3.6357	171.0000	55.0000	739302.822354
6.8480	-2.1558	3.6357	171.0000	55.0000	739302.822354
6.9489	-2.1558	3.6357	171.0000	55.0000	739302.822354
7.0654	-2.1558	3.6357	171.0000	55.0000	739302.822354
7.1659	-2.1558	3.6357	171.0000	55.0000	739302.822354
7.2826	-2.1558	3.6357	159.0000	55.0000	739302.822354
7.3988	-2.1558	3.6357	138.0000	55.0000	739302.822354
7.5152	-2.1558	3.6357	117.0000	55.0000	739302.822354
7.6320	-2.1558	3.6357	96.0000	55.0000	739302.822354
7.7487	-2.1558	3.6357	75.0000	55.0000	739302.822354
7.8654	-2.1558	3.6357	54.0000	55.0000	739302.822354
7.9655	-2.1558	3.6357	36.0000	55.0000	739302.822354
8.0657	-2.1558	3.6357	18.0000	55.0000	739302.822354
8.1823	-2.1558	3.6357	-3.0000	55.0000	739302.822354
8.2825	-2.0845	3.6589	-18.0000	55.0000	739302.822354
8.3826	-1.6565	3.7980	-18.0000	55.0000	739302.822354
8.4828	-1.4426	3.8675	-18.0000	55.0000	739302.822354
8.5995	-1.4426	3.8675	-18.0000	55.0000	739302.822354
8.6996	-1.4426	3.8675	-18.0000	55.0000	739302.822354
8.7997	-1.4426	3.8675	-18.0000	55.0000	739302.822354
8.8999	-1.4426	3.8675	-18.0000	55.0000	739302.822354
9.0165	-1.4426	3.8675	-18.0000	55.0000	739302.822354
9.1333	-1.4426	3.8675	-18.0000	55.0000	739302.822354
9.2501	-1.5139	3.8443	-18.0000	55.0000	739302.822354
9.3502	-1.9419	3.7053	-18.0000	55.0000	739302.822354
9.4669	-2.3940	3.4442	-39.0000	55.0000	739302.822354
9.5670	-2.6851	3.1034	-57.0000	55.0000	739302.822354
9.6671	-2.8566	2.6893	-75.0000	55.0000	739302.822354
9.7672	-2.8683	2.4660	-93.0000	55.0000	739302.822354
9.8673	-2.7787	2.0258	-102.0000	55.0000	739302.822354
9.9841	-2.7787	1.5036	-81.0000	55.0000	739302.822354
10.0844	-2.9283	1.0811	-63.0000	55.0000	739302.822354
10.2010	-3.0067	0.9533	-42.0000	55.0000	739302.822354
10.3012	-3.0067	0.9533	-24.0000	55.0000	739302.822354
10.4013	-3.0067	0.9533	-6.0000	55.0000	739302.822354
10.5180	-3.0067	0.9533	15.0000	55.0000	739302.822354
10.6346	-3.0067	0.9533	36.0000	55.0000	739302.822354
10.7347	-3.0508	1.0140	54.0000	55.0000	739302.822354
10.8515	-3.2994	1.4759	63.0000	55.0000	739302.822354
10.9682	-3.5377	1.9437	63.0000	55.0000	739302.822354
11.0684	-3.7420	2.3447	63.0000	55.0000	739302.822354
11.1851	-3.8747	2.6137	72.0000	55.0000	739302.822354
11.2893	-3.8747	2.6137	84.0000	55.0000	739302.822354
11.4036	-3.8747	2.6137	84.0000	55.0000	739302.822354
11.5037	-3.8747	2.6137	84.0000	55.0000	739302.822354
11.6188	-3.8747	2.6137	84.0000	55.0000	739302.822354
11.7189	-3.8747	2.6137	93.0000	55.0000	739302.822354
11.8190	-3.8747	2.6137	108.0000	55.0000	739302.822354
11.9358	-3.7238	3.1161	102.0000	55.0000	739302.822354
12.0360	-3.7120	3.5642	84.0000	55.0000	739302.822354
12.1526	-3.7120	3.5642	63.0000	55.0000	739302.822354
12.2695	-3.7120	3.5642	42.0000	55.0000	739302.822354
12.3861	-3.7120	3.5642	36.0000	55.0000	739302.822354
12.4863	-3.7120	3.5642	36.0000	55.0000	739302.822354
12.6032	-3.7120	3.5642	36.0000	55.0000	739302.822354
12.7198	-3.7120	3.5642	36.0000	55.0000	739302.822354
12.8199	-3.7120	3.5642	45.0000	55.0000	739302.822354
12.9200	-3.7120	3.5642	45.0000	55.0000	739302.822354
13.0368	-3.7120	3.5642	45.0000	55.0000	739302.822354
13.1535	-3.7120	3.5642	45.0000	55.0000	739302.822354
13.2703	-4.0302	3.8824	45.0000	55.0000	739302.822354
13.3705	-4.0833	3.9354	45.0000	55.0000	739302.822354
13.4706	-4.0833	3.9354	45.0000	55.0000	739302.822354
13.5873	-4.0833	3.9354	45.0000	55.0000	739302.822354
13.7041	-4.0833	3.9354	45.0000	55.0000	739302.822354
13.8042	-4.0833	3.9354	45.0000	55.0000	739302.822354
13.9210	-4.0833	3.9354	45.0000	55.0000	739302.822354
14.0211	-4.0833	3.9354	45.0000	55.0000	739302.822354
14.1376	-4.0833	3.9354	45.0000	55.0000	739302.822354
14.2379	-4.0833	3.9354	45.0000	55.0000	739302.822354
14.3546	-4.4369	4.3222	54.0000	55.0000	739302.822354
14.4715	-4.5152	4.4501	75.0000	55.0000	739302.822354
14.5716	-4.5152	4.4501	93.0000	55.0000	739302.822354
14.6882	-4.5309	4.3009	96.0000	55.0000	739302.822354
14.7884	-4.5779	3.8534	96.0000	55.0000	739302.822354
14.8885	-4.6250	3.4058	96.0000	55.0000	739302.822354
15.0051	-4.6407	3.2567	96.0000	55.0000	739302.822354
15.1053	-4.6407	3.2567	96.0000	55.0000	739302.822354
15.2225	-4.6407	3.2567	96.0000	55.0000	739302.822354
15.3387	-4.6407	3.2567	96.0000	55.0000	739302.822354
15.4389	-4.6407	3.2567	96.0000	55.0000	739302.822354
15.5557	-4.6407	3.2567	96.0000	55.0000	739302.822354
15.6558	-4.6328	3.3312	96.0000	55.0000	739302.822354
15.7560	-4.5858	3.7788	96.0000	55.0000	739302.822354
15.8726	-4.5623	4.0025	96.0000	55.0000	739302.822354
15.9893	-4.5623	4.0025	96.0000	55.0000	739302.822354
16.0896	-4.5701	3.9280	96.0000	55.0000	739302.822354
16.2062	-4.6015	3.6296	96.0000	55.0000	739302.822354
16.3230	-4.6015	3.6296	96.0000	55.0000	739302.822354
16.4232	-4.6015	3.6296	96.0000	55.0000	739302.822354
16.5399	-4.6015	3.6296	96.0000	55.0000	739302.822354
16.6400	-4.6015	3.6296	96.0000	55.0000	739302.822354
16.7569	-4.6015	3.6296	96.0000	55.0000	739302.822354
16.8570	-4.6015	3.6296	96.0000	55.0000	739302.822354
16.9736	-4.5779	3.8534	96.0000	55.0000	739302.822354
17.0903	-4.4428	4.3577	114.0000	55.0000	739302.822354
17.1905	-4.1889	4.7271	132.0000	55.0000	739302.822354
17.3072	-4.0195	4.8744	153.0000	55.0000	739302.822354
17.4239	-4.0195	4.8744	174.0000	55.0000	739302.822354
17.5240	-3.6449	4.8587	183.0000	55.0000	739302.822354
17.6241	-3.1955	4.8351	183.0000	55.0000	739302.822354
17.7409	-2.6712	4.8077	183.0000	55.0000	739302.822354
17.8410	-2.2219	4.7841	183.0000	55.0000	739302.822354
17.9578	-1.6978	4.7802	174.0000	55.0000	739302.822354
18.0745	-1.5503	4.8075	153.0000	55.0000	739302.822354
18.1913	-1.5503	4.8075	135.0000	55.0000	739302.822354
18.2914	-1.5503	4.8075	135.0000	55.0000	739302.822354
18.3915	-1.5503	4.8075	135.0000	55.0000	739302.822354
18.5082	-1.4186	4.8790	153.0000	55.0000	739302.822354
18.6083	-1.0075	5.0621	156.0000	55.0000	739302.822354
18.7084	-0.6072	5.2660	147.0000	55.0000	739302.822354
18.8085	-0.2821	5.5745	129.0000	55.0000	739302.822354
18.9253	-0.0451	6.0397	108.0000	55.0000	739302.822354
0.1223	0.0000	0.0000	45.0000	55.0000	739302.864823
0.2551	0.0000	0.0000	45.0000	55.0000	739302.864823
0.3587	0.0000	0.0000	45.0000	55.0000	739302.864823
0.4631	0.0000	0.0000	45.0000	55.0000	739302.864823
0.5798	0.0000	0.0000	45.0000	55.0000	739302.864823
0.6965	0.0000	0.0000	45.0000	55.0000	739302.864823
0.8137	0.0000	0.0000	45.0000	55.0000	739302.864823
0.9301	0.0000	0.0000	45.0000	55.0000	739302.864823
1.0302	0.0000	0.0000	45.0000	55.0000	739302.864823
1.1303	0.0000	0.0000	45.0000	55.0000	739302.864823
1.2470	-0.1591	0.1591	45.0000	55.0000	739302.864823
1.3637	-0.5330	0.5275	42.0000	55.0000	739302.864823
1.4640	-0.9152	0.7617	24.0000	55.0000	739302.864823
1.5806	-1.0565	0.8117	3.0000	55.0000	739302.864823
1.6808	-1.0565	0.8117	-15.0000	55.0000	739302.864823
1.7809	-1.4188	0.7147	-15.0000	55.0000	739302.864823
1.8976	-1.9330	0.6173	-3.0000	55.0000	739302.864823
1.9977	-2.3049	0.6564	15.0000	55.0000	739302.864823
2.1143	-2.3049	0.6564	36.0000	55.0000	739302.864823
2.2145	-2.3049	0.6564	54.0000	55.0000	739302.864823
2.3146	-2.3049	0.6564	72.0000	55.0000	739302.864823
2.4147	-2.3049	0.6564	87.0000	55.0000	739302.864823
2.5148	-2.3049	0.6564	87.0000	55.0000	739302.864823
2.6315	-2.3049	0.6564	87.0000	55.0000	739302.864823
2.7316	-2.3049	0.6564	87.0000	55.0000	739302.864823
2.8317	-2.3049	0.6564	75.0000	55.0000	739302.864823
2.9317	-2.3049	0.6564	57.0000	55.0000	739302.864823
3.0319	-2.3049	0.6564	57.0000	55.0000	739302.864823
3.1321	-2.3049	0.6564	57.0000	55.0000	739302.864823
3.2324	-2.3049	0.6564	57.0000	55.0000	739302.864823
3.3488	-2.3049	0.6564	54.0000	55.0000	739302.864823
3.4490	-2.5327	0.8509	36.0000	55.0000	739302.864823
3.5657	-2.9185	1.2035	51.0000	55.0000	739302.864823
3.6826	-3.1555	1.6688	72.0000	55.0000	739302.864823
3.7826	-3.2720	2.1034	75.0000	55.0000	739302.864823
3.8993	-3.4079	2.6105	75.0000	55.0000	739302.864823
3.9994	-3.5281	3.0441	72.0000	55.0000	739302.864823
4.1162	-3.7419	3.4380	51.0000	55.0000	739302.864823
4.2164	-3.7419	3.4380	51.0000	55.0000	739302.864823
4.3165	-3.6476	3.3214	51.0000	55.0000	739302.864823
4.4332	-3.3172	2.9134	51.0000	55.0000	739302.864823
4.5332	-3.1378	2.6733	63.0000	55.0000	739302.864823
4.6333	-3.1261	2.5992	81.0000	55.0000	739302.864823
4.7501	-3.1652	2.2272	102.0000	55.0000	739302.864823
4.8502	-3.3367	1.8132	120.0000	55.0000	739302.864823
4.9502	-3.6278	1.4723	138.0000	55.0000	739302.864823
5.0504	-3.9414	1.2687	156.0000	55.0000	739302.864823
5.1671	-3.9414	1.2687	177.0000	55.0000	739302.864823
5.2673	-3.6431	1.2373	186.0000	55.0000	739302.864823
5.3840	-3.1209	1.1824	186.0000	55.0000	739302.864823
5.4841	-2.6729	1.1942	171.0000	55.0000	739302.864823
5.6009	-2.5995	1.2098	150.0000	55.0000	739302.864823
5.7175	-2.5995	1.2098	129.0000	55.0000	739302.864823
5.8177	-2.5995	1.2098	111.0000	55.0000	739302.864823
5.9178	-2.5995	1.2098	93.0000	55.0000	739302.864823
6.0179	-2.5760	1.6591	93.0000	55.0000	739302.864823
6.1181	-2.5524	2.1085	93.0000	55.0000	739302.864823
6.2348	-2.5250	2.6328	93.0000	55.0000	739302.864823
6.3349	-2.4203	3.0686	111.0000	55.0000	739302.864823
6.4516	-2.1861	3.4508	132.0000	55.0000	739302.864823
6.5518	-2.1861	3.4508	150.0000	55.0000	739302.864823
6.6686	-2.1861	3.4508	171.0000	55.0000	739302.864823
6.7852	-1.6647	3.4235	192.0000	55.0000	739302.864823
6.9020	-1.1877	3.2111	213.0000	55.0000	739302.864823
7.0188	-1.0688	3.1198	234.0000	55.0000	739302.864823
7.1356	-1.0688	3.1198	255.0000	55.0000	739302.864823
7.2523	-1.0688	3.1198	276.0000	55.0000	739302.864823
7.3523	-1.0688	3.1198	294.0000	55.0000	739302.864823
7.4692	-1.0688	3.1198	303.0000	55.0000	739302.864823
7.5694	-1.0688	3.1198	288.0000	55.0000	739302.864823
7.6860	-1.0688	3.1198	267.0000	55.0000	739302.864823
7.7861	-1.0688	3.1198	261.0000	55.0000	739302.864823
7.8863	-1.0688	3.1198	261.0000	55.0000	739302.864823
8.0029	-1.0688	3.1198	261.0000	55.0000	739302.864823
8.1031	-1.1157	3.4161	261.0000	55.0000	739302.864823
8.2032	-1.1588	3.7129	270.0000	55.0000	739302.864823
8.3045	-1.1588	3.7129	288.0000	55.0000	739302.864823
8.4201	-1.2663	3.4329	291.0000	55.0000	739302.864823
8.5368	-1.4507	2.9414	288.0000	55.0000	739302.864823
8.6370	-1.5092	2.4970	270.0000	55.0000	739302.864823
8.7372	-1.4857	2.0477	267.0000	55.0000	739302.864823
8.8537	-1.5402	1.5284	285.0000	55.0000	739302.864823
8.9540	-1.7332	1.1239	303.0000	55.0000	739302.864823
